Output from Radio_Raw_Data_Test.ino
7/9/15
Used MoteinoMega that was located on kitchen table
Davis ISS had a new battery
Changed ID to 1 to see if CRC errors would get better, but it didn't help
got an error every 120 seconds on average
Packet interval was set too 2555




Davis ISS Radio test for MoteinoMega
RxTime	RSSI	chan	crc err	ID	packet
2562	-60	36	15	1	E0 00 93 80 01 00 DE 10 
2561	-68	37	15	1	50 00 93 FF 71 00 D9 DC 
2561	-59	38	15	1	A0 00 93 07 39 00 86 F6 
2561	-63	39	15	1	80 00 93 2A F9 00 61 3D 
2561	-64	40	15	1	E0 00 93 80 01 00 DE 10 
2561	-58	41	15	1	50 00 93 FF 71 00 D9 DC 
2561	-67	42	15	1	60 00 93 FF C1 00 E8 5D 
Got CRC error. 0B 8C BA C3 05 61 4C BE    Seconds since last error: 131    Minutes running: 29.68

69191	-63	18	16	1	50 00 93 FF 71 00 D9 DC 
2561	-59	19	16	1	90 00 93 00 01 09 31 FF 
2561	-64	20	16	1	80 00 93 2A F9 00 61 3D 
2561	-59	21	16	1	E0 00 93 80 01 00 DE 10 
2561	-68	22	16	1	50 00 93 FF 71 00 D9 DC 
2561	-64	23	16	1	A0 00 93 0D 39 00 41 37 
RxTime	RSSI	chan	crc err	ID	packet
2562	-59	24	16	1	80 00 93 2A F9 00 61 3D 
2548	-59	25	16	1	E0 00 93 80 01 00 DE 10 
2561	-59	26	16	1	50 00 93 FF 71 00 D9 DC 
2561	-64	27	16	1	A0 00 93 0D 39 00 41 37 
2561	-64	28	16	1	80 00 93 2A F9 00 61 3D 
2561	-59	29	16	1	E0 00 93 80 01 00 DE 10 
2561	-58	30	16	1	50 00 93 FF 71 00 D9 DC 
2561	-66	31	16	1	60 00 93 FF C1 00 E8 5D 
2561	-62	32	16	1	80 00 93 2A F9 00 61 3D 
2561	-66	33	16	1	E0 00 93 80 01 00 DE 10 
2562	-63	34	16	1	50 00 93 FF 71 00 D9 DC 
2561	-80	35	16	1	40 00 93 FF C1 00 DD 55 
2561	-59	36	16	1	80 00 93 2A F9 00 61 3D 
2561	-67	37	16	1	E0 00 93 80 01 00 DE 10 
2561	-63	38	16	1	50 00 93 FF 71 00 D9 DC 
2561	-66	39	16	1	90 00 93 00 01 09 31 FF 
2561	-69	40	16	1	80 00 93 2B 09 00 45 CC 
2561	-60	41	16	1	E0 00 93 80 01 00 DE 10 
2561	-64	42	16	1	50 00 93 FF 71 00 D9 DC 
2561	-75	43	16	1	A0 00 93 12 39 00 2E 65 
2561	-64	44	16	1	80 00 93 2B 09 00 45 CC 
2561	-68	45	16	1	E0 00 93 80 01 00 DE 10 
RxTime	RSSI	chan	crc err	ID	packet
2561	-60	46	16	1	50 00 93 FF 71 00 D9 DC 
2549	-67	47	16	1	A0 00 93 12 39 00 2E 65 
2561	-64	48	16	1	80 00 93 2B 09 00 45 CC 
2561	-68	49	16	1	E0 00 93 80 01 00 DE 10 
2561	-59	50	16	1	50 00 93 FF 71 00 D9 DC 
2561	-69	0	16	1	60 00 93 FF C1 00 E8 5D 
2562	-59	1	16	1	80 00 93 2B 09 00 45 CC 
2561	-66	2	16	1	E0 00 93 80 01 00 DE 10 
2561	-64	3	16	1	50 00 93 FF 71 00 D9 DC 
2561	-74	4	16	1	40 00 93 FF C1 00 DD 55 
2561	-62	5	16	1	80 00 93 2B 09 00 45 CC 
2562	-57	6	16	1	E0 00 93 80 01 00 DE 10 
2561	-67	7	16	1	50 00 93 FF 71 00 D9 DC 
2561	-66	8	16	1	90 00 93 00 01 09 31 FF 
2561	-66	9	16	1	80 00 93 2B 09 00 45 CC 
2561	-68	10	16	1	E0 00 93 80 01 00 DE 10 
2561	-60	11	16	1	50 00 93 FF 71 00 D9 DC 
2561	-73	12	16	1	A0 00 93 08 39 00 AA C7 
2561	-60	13	16	1	80 00 93 2B 09 00 45 CC 
2562	-66	14	16	1	E0 00 93 80 01 00 DE 10 
2561	-63	15	16	1	50 00 93 FF 71 00 D9 DC 
2561	-76	16	16	1	A0 00 93 08 39 00 AA C7 
RxTime	RSSI	chan	crc err	ID	packet
2562	-66	17	16	1	80 00 93 2B 09 00 45 CC 
2548	-66	18	16	1	E0 00 93 80 01 00 DE 10 
2562	-58	19	16	1	50 00 93 FF 71 00 D9 DC 
2561	-72	20	16	1	60 00 93 FF C1 00 E8 5D 
2561	-59	21	16	1	80 00 93 2B 09 00 45 CC 
2561	-73	22	16	1	E0 00 93 80 01 00 DE 10 
2561	-63	23	16	1	50 00 93 FF 71 00 D9 DC 
2561	-70	24	16	1	40 00 93 FF C1 00 DD 55 
2561	-59	25	16	1	80 00 93 2B 09 00 45 CC 
2561	-62	26	16	1	E0 00 93 80 01 00 DE 10 
2561	-73	27	16	1	50 00 93 FF 71 00 D9 DC 
2561	-68	28	16	1	90 00 93 00 01 09 31 FF 
2561	-60	29	16	1	80 00 93 2B 09 00 45 CC 
2561	-59	30	16	1	E0 00 93 80 01 00 DE 10 
2561	-68	31	16	1	50 00 93 FF 71 00 D9 DC 
2562	-66	32	16	1	A0 00 93 06 39 00 B1 C6 
2561	-74	33	16	1	80 00 93 2B 09 00 45 CC 
2561	-66	34	16	1	E0 00 93 80 01 00 DE 10 
2561	-70	35	16	1	50 00 93 FF 71 00 D9 DC 
2561	-59	36	16	1	A0 00 93 06 39 00 B1 C6 
2561	-67	37	16	1	80 00 93 2B 09 00 45 CC 
2561	-68	38	16	1	E0 00 93 80 01 00 DE 10 
RxTime	RSSI	chan	crc err	ID	packet
2561	-68	39	16	1	50 00 93 FF 71 00 D9 DC 
2547	-72	40	16	1	60 00 93 FF C1 00 E8 5D 
2561	-62	41	16	1	80 00 93 2B 09 00 45 CC 
2561	-64	42	16	1	E0 00 93 80 01 00 DE 10 
Got CRC error. C0 D5 CE 07 4C 7D 7D 1B    Seconds since last error: 261    Minutes running: 34.03

69191	-68	18	17	1	80 00 93 2B 19 00 46 BF 
2561	-60	19	17	1	E0 00 93 80 01 00 DE 10 
2561	-70	20	17	1	50 00 93 FF 71 00 D9 DC 
2561	-58	21	17	1	A0 00 93 05 39 00 E8 96 
2561	-77	22	17	1	80 00 93 2B 19 00 46 BF 
2561	-65	23	17	1	E0 00 93 80 01 00 DE 10 
2561	-67	24	17	1	50 00 93 FF 71 00 D9 DC 
2561	-58	25	17	1	A0 00 93 05 39 00 E8 96 
2561	-65	26	17	1	80 00 93 2B 19 00 46 BF 
2561	-70	27	17	1	E0 00 93 80 01 00 DE 10 
2561	-68	28	17	1	50 00 93 FF 71 00 D9 DC 
2561	-63	29	17	1	60 00 93 FF C1 00 E8 5D 
2562	-61	30	17	1	80 00 93 2B 19 00 46 BF 
2561	-68	31	17	1	E0 00 93 80 01 00 DE 10 
2561	-66	32	17	1	50 00 93 FF 71 00 D9 DC 
2561	-75	33	17	1	40 00 93 FF C1 00 DD 55 
2561	-66	34	17	1	80 00 93 2B 19 00 46 BF 
2561	-71	35	17	1	E0 00 93 80 01 00 DE 10 
RxTime	RSSI	chan	crc err	ID	packet
2562	-58	36	17	1	50 00 93 FF 71 00 D9 DC 
2548	-66	37	17	1	90 01 93 01 01 09 AC 9E 
2561	-69	38	17	1	80 00 93 2B 19 00 46 BF 
2561	-70	39	17	1	E0 00 93 80 01 00 DE 10 
2561	-68	40	17	1	50 00 93 FF 71 00 D9 DC 
2562	-63	41	17	1	A0 00 93 07 39 00 86 F6 
2561	-63	42	17	1	80 00 93 2B 19 00 46 BF 
Got CRC error. 4D 4C 27 0C 1D C7 E2 FC    Seconds since last error: 129    Minutes running: 36.19

69190	-68	18	18	1	60 00 93 FF C1 00 E8 5D 
2561	-59	19	18	1	80 00 93 2B 19 00 46 BF 
2561	-68	20	18	1	E0 00 93 80 01 00 DE 10 
2561	-60	21	18	1	50 00 93 FF 71 00 D9 DC 
2562	-76	22	18	1	40 00 93 FF C1 00 DD 55 
2561	-66	23	18	1	80 00 93 2B 19 00 46 BF 
2561	-66	24	18	1	E0 00 93 80 01 00 DE 10 
2561	-59	25	18	1	50 00 93 FF 71 00 D9 DC 
2561	-65	26	18	1	90 00 93 01 01 29 22 AD 
2561	-72	27	18	1	80 00 93 2B 19 00 46 BF 
2562	-68	28	18	1	E0 00 93 80 01 00 DE 10 
2561	-61	29	18	1	50 00 93 FF 71 00 D9 DC 
2561	-60	30	18	1	A0 00 93 06 39 00 B1 C6 
2561	-65	31	18	1	80 00 93 2B 29 00 43 2A 
2561	-65	32	18	1	E0 00 93 80 01 00 DE 10 
RxTime	RSSI	chan	crc err	ID	packet
2562	-73	33	18	1	50 00 93 FF 71 00 D9 DC 
2547	-65	34	18	1	A0 00 93 06 39 00 B1 C6 
2561	-70	35	18	1	80 00 93 2B 29 00 43 2A 
2561	-58	36	18	1	E0 00 93 80 01 00 DE 10 
2561	-67	37	18	1	50 00 93 FF 71 00 D9 DC 
2561	-71	38	18	1	60 00 93 FF C1 00 E8 5D 
2561	-68	39	18	1	80 00 93 2B 29 00 43 2A 
2561	-69	40	18	1	E0 00 93 80 01 00 DE 10 
2562	-63	41	18	1	50 00 93 FF 71 00 D9 DC 
2561	-67	42	18	1	40 00 93 FF C1 00 DD 55 
Got CRC error. C7 5C 35 27 09 9D F0 16    Seconds since last error: 131    Minutes running: 38.39

69190	-65	18	19	1	50 00 93 FF 71 00 D9 DC 
2562	-59	19	19	1	A0 00 93 08 39 00 AA C7 
2561	-67	20	19	1	80 00 93 2B 29 00 43 2A 
2562	-64	21	19	1	E0 00 93 80 01 00 DE 10 
2561	-78	22	19	1	50 00 93 FF 71 00 D9 DC 
2561	-66	23	19	1	A0 00 93 08 39 00 AA C7 
2561	-66	24	19	1	80 00 93 2B 29 00 43 2A 
2561	-60	25	19	1	E0 00 93 80 01 00 DE 10 
2562	-64	26	19	1	50 00 93 FF 71 00 D9 DC 
2561	-79	27	19	1	60 00 93 FF C1 00 E8 5D 
2561	-71	28	19	1	80 00 93 2B 29 00 43 2A 
2561	-62	29	19	1	E0 00 93 80 01 00 DE 10 
RxTime	RSSI	chan	crc err	ID	packet
2561	-62	30	19	1	50 00 93 FF 71 00 D9 DC 
2548	-71	31	19	1	40 00 93 FF C1 00 DD 55 
2561	-65	32	19	1	80 00 93 2B 29 00 43 2A 
2561	-74	33	19	1	E0 00 93 80 01 00 DE 10 
2561	-67	34	19	1	50 00 93 FF 71 00 D9 DC 
2561	-71	35	19	1	90 00 93 01 01 59 5C 3A 
2561	-57	36	19	1	80 00 93 2B 29 00 43 2A 
2561	-67	37	19	1	E0 00 93 80 01 00 DE 10 
2561	-67	38	19	1	50 00 93 FF 71 00 D9 DC 
Got CRC error. 60 EA 78 A0 BC 58 41 33    Seconds since last error: 121    Minutes running: 40.42

5124	-65	40	20	1	80 00 93 2B 29 00 43 2A 
2561	-63	41	20	1	E0 00 93 80 01 00 DE 10 
2561	-63	42	20	1	50 00 93 FF 71 00 D9 DC 
2561	-73	43	20	1	A0 00 93 0B 39 00 F3 97 
2561	-67	44	20	1	80 00 93 2B 29 00 43 2A 
2561	-69	45	20	1	E0 00 93 80 01 00 DE 10 
2561	-64	46	20	1	50 00 93 FF 71 00 D9 DC 
2561	-70	47	20	1	60 00 93 FF C1 00 E8 5D 
2561	-62	48	20	1	80 00 93 2B 29 00 43 2A 
2561	-71	49	20	1	E0 00 93 80 01 00 DE 10 
2561	-60	50	20	1	50 00 93 FF 71 00 D9 DC 
2561	-71	0	20	1	40 00 93 FF C1 00 DD 55 
2562	-58	1	20	1	80 00 93 2B 29 00 43 2A 
RxTime	RSSI	chan	crc err	ID	packet
2561	-69	2	20	1	E0 00 93 80 01 00 DE 10 
2550	-63	3	20	1	50 00 93 FF 71 00 D9 DC 
2561	-75	4	20	1	90 00 93 01 01 69 6A 69 
2561	-60	5	20	1	80 00 93 2B 29 00 43 2A 
2562	-60	6	20	1	E0 00 93 80 01 00 DE 10 
2561	-67	7	20	1	50 00 93 FF 71 00 D9 DC 
2561	-67	8	20	1	A0 00 93 04 39 00 DF A6 
2561	-63	9	20	1	80 00 93 2B 29 00 43 2A 
2561	-70	10	20	1	E0 00 93 80 01 00 DE 10 
2561	-61	11	20	1	50 00 93 FF 71 00 D9 DC 
2561	-80	12	20	1	A0 00 93 04 39 00 DF A6 
2561	-62	13	20	1	80 00 93 2B 29 00 43 2A 
2562	-68	14	20	1	E0 00 93 80 01 00 DE 10 
2561	-60	15	20	1	50 00 93 FF 71 00 D9 DC 
2561	-83	16	20	1	60 00 93 FF C1 00 E8 5D 
2561	-61	17	20	1	80 00 93 2B 29 00 43 2A 
2561	-63	18	20	1	E0 00 93 80 01 00 DE 10 
2562	-59	19	20	1	50 00 93 FF 71 00 D9 DC 
2561	-73	20	20	1	40 00 93 FF C1 00 DD 55 
2561	-58	21	20	1	80 00 93 2B 29 00 43 2A 
2561	-74	22	20	1	E0 00 93 80 01 00 DE 10 
2561	-63	23	20	1	50 00 93 FF 71 00 D9 DC 
RxTime	RSSI	chan	crc err	ID	packet
2561	-69	24	20	1	90 00 93 01 01 79 78 58 
2548	-57	25	20	1	80 00 93 2B 29 00 43 2A 
2561	-59	26	20	1	E0 00 93 80 01 00 DE 10 
2562	-71	27	20	1	50 00 93 FF 71 00 D9 DC 
2561	-67	28	20	1	A0 00 93 0C 39 00 76 07 
2561	-59	29	20	1	80 00 93 2B 29 00 43 2A 
2561	-59	30	20	1	E0 00 93 80 01 00 DE 10 
2561	-66	31	20	1	50 00 93 FF 71 00 D9 DC 
2561	-67	32	20	1	A0 00 93 0C 39 00 76 07 
2561	-75	33	20	1	80 00 93 2B 29 00 43 2A 
2561	-62	34	20	1	E0 00 93 80 01 00 DE 10 
2562	-70	35	20	1	50 00 93 FF 71 00 D9 DC 
2561	-63	36	20	1	60 00 93 FF C1 00 E8 5D 
2561	-62	37	20	1	80 00 93 2B 29 00 43 2A 
2561	-64	38	20	1	E0 00 93 80 01 00 DE 10 
2561	-68	39	20	1	50 00 93 FF 71 00 D9 DC 
2561	-71	40	20	1	40 00 93 FF C1 00 DD 55 
2561	-59	41	20	1	80 00 93 2B 29 00 43 2A 
2561	-59	42	20	1	E0 00 93 80 01 00 DE 10 
Got CRC error. AC 28 42 FD 3F 40 90 35    Seconds since last error: 139    Minutes running: 42.74

69192	-65	18	21	1	80 00 93 2B 19 00 46 BF 
2561	-60	19	21	1	E0 00 93 80 01 00 DE 10 
2561	-71	20	21	1	50 00 93 FF 71 00 D9 DC 
RxTime	RSSI	chan	crc err	ID	packet
2561	-58	21	21	1	A0 00 93 0B 39 00 F3 97 
2549	-71	22	21	1	80 00 93 2B 29 00 43 2A 
2561	-60	23	21	1	E0 00 93 80 01 00 DE 10 
2561	-69	24	21	1	50 00 93 FF 71 00 D9 DC 
2562	-62	25	21	1	60 00 93 FF C1 00 E8 5D 
2561	-60	26	21	1	80 00 93 2B 19 00 46 BF 
2561	-75	27	21	1	E0 00 93 80 01 00 DE 10 
2563	-66	28	21	1	50 00 93 FF 71 00 D9 DC 
2561	-64	29	21	1	40 00 93 FF C1 00 DD 55 
2561	-60	30	21	1	80 00 93 2B 19 00 46 BF 
2562	-76	31	21	1	E0 00 93 80 01 00 DE 10 
2561	-64	32	21	1	50 00 93 FF 71 00 D9 DC 
2561	-75	33	21	1	90 00 93 00 01 09 31 FF 
2562	-64	34	21	1	80 00 93 2B 19 00 46 BF 
2561	-68	35	21	1	E0 00 93 80 01 00 DE 10 
2561	-58	36	21	1	50 00 93 FF 71 00 D9 DC 
2562	-63	37	21	1	A0 00 93 09 39 00 9D F7 
2561	-68	38	21	1	80 00 93 2B 19 00 46 BF 
2561	-71	39	21	1	E0 00 93 80 01 00 DE 10 
2561	-66	40	21	1	50 00 93 FF 71 00 D9 DC 
2561	-62	41	21	1	A0 00 93 09 39 00 9D F7 
2561	-59	42	21	1	80 00 93 2B 19 00 46 BF 
RxTime	RSSI	chan	crc err	ID	packet
2562	-80	43	21	1	E0 00 93 80 01 00 DE 10 
2548	-69	44	21	1	50 00 93 FF 71 00 D9 DC 
2561	-69	45	21	1	60 00 93 FF C1 00 E8 5D 
2561	-60	46	21	1	80 00 93 2B 19 00 46 BF 
2561	-60	47	21	1	E0 00 93 80 01 00 DE 10 
2561	-65	48	21	1	50 00 93 FF 71 00 D9 DC 
2561	-81	49	21	1	40 00 93 FF C1 00 DD 55 
2561	-60	50	21	1	80 00 93 2B 19 00 46 BF 
2561	-69	0	21	1	E0 00 93 80 01 00 DE 10 
2561	-62	1	21	1	50 00 93 FF 71 00 D9 DC 
2561	-76	2	21	1	90 00 93 00 01 09 31 FF 
2562	-60	3	21	1	80 00 93 2B 19 00 46 BF 
2561	-84	4	21	1	E0 00 93 80 01 00 DE 10 
2561	-58	5	21	1	50 00 93 FF 71 00 D9 DC 
2562	-66	6	21	1	A0 00 93 0F 39 00 2F 57 
2561	-63	7	21	1	80 00 93 2B 19 00 46 BF 
Got CRC error. 0C FA 22 17 BC 7D 0D 31    Seconds since last error: 173    Minutes running: 45.63

Got CRC error. 98 23 C8 7E F9 69 EA F8    Seconds since last error: 2    Minutes running: 45.66

71754	-68	35	23	1	80 00 93 2B 09 00 45 CC 
2561	-67	36	23	1	E0 00 93 80 01 00 DE 10 
2562	-70	37	23	1	50 01 93 FF 71 00 73 8D 
2561	-61	38	23	1	40 00 93 FF C1 00 DD 55 
2561	-66	39	23	1	80 00 93 2B 09 00 45 CC 
2563	-71	40	23	1	E0 00 93 80 01 00 DE 10 
RxTime	RSSI	chan	crc err	ID	packet
2561	-58	41	23	1	50 00 93 FF 71 00 D9 DC 
2549	-68	42	23	1	90 00 93 01 01 09 06 CF 
Got CRC error. 1B 95 DF B9 A7 C6 B9 17    Seconds since last error: 86    Minutes running: 47.11

69191	-60	18	24	1	50 00 75 FF 73 00 1C CD 
2561	-63	19	24	1	A0 00 76 FF 29 00 F7 D9 
2561	-70	20	24	1	80 00 76 2B 09 00 7D 63 
2561	-59	21	24	1	E0 00 76 80 01 00 E6 BF 
2561	-68	22	24	1	50 00 76 FF 71 00 E1 73 
2561	-65	23	24	1	60 00 76 FF C1 00 D0 F2 
2561	-65	24	24	1	80 00 75 2B 0B 00 80 DD 
2562	-63	25	24	1	E0 00 76 80 01 00 E6 BF 
2561	-58	26	24	1	50 00 76 FF 71 00 E1 73 
2561	-80	27	24	1	40 00 75 FF C3 00 18 44 
2561	-65	28	24	1	80 00 76 2B 09 00 7D 63 
2561	-63	29	24	1	E0 00 75 80 03 00 1B 01 
2561	-59	30	24	1	50 00 76 FF 71 00 E1 73 
2561	-65	31	24	1	90 00 75 01 03 17 30 21 
2561	-64	32	24	1	80 00 76 2A F9 00 59 92 
2561	-77	33	24	1	E0 00 76 80 01 00 E6 BF 
2561	-58	34	24	1	50 00 75 FF 73 00 1C CD 
2561	-65	35	24	1	A0 00 75 04 3B 00 1A B7 
2563	-64	36	24	1	80 00 75 2B 0B 00 80 DD 
2561	-64	37	24	1	E0 00 75 80 03 00 1B 01 
RxTime	RSSI	chan	crc err	ID	packet
2561	-62	38	24	1	50 00 75 FF 73 00 1C CD 
2548	-68	39	24	1	A0 00 75 04 3B 00 1A B7 
2561	-64	40	24	1	80 00 75 2B 0B 00 80 DD 
2561	-59	41	24	1	E0 00 76 80 01 00 E6 BF 
2561	-63	42	24	1	50 00 76 FF 71 00 E1 73 
Got CRC error. 39 CA DA 9F 51 AE F7 4B    Seconds since last error: 130    Minutes running: 49.29

69191	-60	18	25	1	E0 00 7C 80 02 00 DB 47 
2561	-64	19	25	1	50 00 7C FF 72 00 DC 8B 
2561	-65	20	25	1	90 00 7C 01 02 09 03 98 
2561	-57	21	25	1	80 00 7C 2A FA 00 64 6A 
2561	-67	22	25	1	E0 00 7C 80 02 00 DB 47 
2562	-63	23	25	1	50 00 7C FF 72 00 DC 8B 
2561	-67	24	25	1	A0 00 7C 08 3A 00 AF 90 
2561	-62	25	25	1	80 00 7C 2A FA 00 64 6A 
2561	-62	26	25	1	E0 00 7C 80 02 00 DB 47 
2561	-72	27	25	1	50 00 7C FF 72 00 DC 8B 
2561	-64	28	25	1	A0 00 7C 08 3A 00 AF 90 
2561	-64	29	25	1	80 00 7C 2A FA 00 64 6A 
2561	-60	30	25	1	E0 00 7C 80 02 00 DB 47 
2562	-64	31	25	1	50 00 7C FF 72 00 DC 8B 
2561	-62	32	25	1	60 00 7C FF C2 00 ED 0A 
2561	-72	33	25	1	80 00 7C 2A FA 00 64 6A 
2562	-59	34	25	1	E0 00 7C 80 02 00 DB 47 
RxTime	RSSI	chan	crc err	ID	packet
2561	-66	35	25	1	50 00 7C FF 72 00 DC 8B 
2549	-64	36	25	1	40 00 7C FF C2 00 D8 02 
2561	-64	37	25	1	80 00 7C 2A FA 00 64 6A 
2561	-61	38	25	1	E0 00 7C 80 02 00 DB 47 
2561	-65	39	25	1	50 00 7C FF 72 00 DC 8B 
2561	-67	40	25	1	90 00 7C 01 02 19 11 A9 
2561	-57	41	25	1	80 00 7C 2A FA 00 64 6A 
2562	-65	42	25	1	E0 00 7C 80 02 00 DB 47 
Got CRC error. 2D 87 C2 3C 4A DF 27 19    Seconds since last error: 129    Minutes running: 51.45

69191	-58	18	26	1	80 00 81 2A FB 00 F1 90 
2561	-63	19	26	1	E0 00 81 80 03 00 4E BD 
2561	-70	20	26	1	50 00 81 FF 73 00 49 71 
2561	-58	21	26	1	60 00 81 FF C3 00 78 F0 
2561	-67	22	26	1	80 00 81 2A EB 00 F2 E3 
2561	-67	23	26	1	E0 00 81 80 03 00 4E BD 
2561	-63	24	26	1	50 01 81 FF 73 00 E3 20 
2561	-64	25	26	1	40 02 81 FF C3 00 09 7B 
2561	-57	26	26	1	80 03 82 2A F8 00 D1 CD 
2561	-74	27	26	1	E0 03 81 80 01 00 C6 0D 
2561	-65	28	26	1	50 02 7F FF 71 00 56 87 
2561	-65	29	26	1	90 02 7F 03 00 08 C4 E4 
2561	-58	30	26	1	80 01 7F 2A F9 00 00 B4 
2562	-63	31	26	1	E0 00 7F 80 01 00 15 C8 
RxTime	RSSI	chan	crc err	ID	packet
2562	-66	32	26	1	50 00 7F FF 71 00 12 04 
2548	-77	33	26	1	A0 00 7F 0E 39 00 D3 BF 
2561	-57	34	26	1	80 00 7F 2A E9 00 A9 96 
2561	-67	35	26	1	E0 00 7F 80 01 00 15 C8 
2561	-65	36	26	1	50 00 7F FF 71 00 12 04 
Got CRC error. F2 FF 70 0C 6D 61 F0 7C    Seconds since last error: 116    Minutes running: 53.40

5124	-59	38	27	1	80 00 7F 2A F9 00 AA E5 
2561	-67	39	27	1	E0 00 7F 80 01 00 15 C8 
2561	-64	40	27	1	50 00 7F FF 71 00 12 04 
2561	-57	41	27	1	60 00 7F FF C1 00 23 85 
2561	-64	42	27	1	80 00 7F 2A F9 00 AA E5 
2561	-75	43	27	1	E0 00 7F 80 01 00 15 C8 
2561	-64	44	27	1	50 00 7F FF 71 00 12 04 
2561	-66	45	27	1	40 00 7F FF C1 00 16 8D 
2561	-57	46	27	1	80 00 7F 2A F9 00 AA E5 
2561	-66	47	27	1	E0 00 7F 80 01 00 15 C8 
2561	-59	48	27	1	50 00 7F FF 71 00 12 04 
2561	-71	49	27	1	90 00 7F 03 01 18 A1 67 
2561	-64	50	27	1	80 00 7F 2A F9 00 AA E5 
2561	-64	0	27	1	E0 00 7F 80 01 00 15 C8 
2561	-58	1	27	1	50 00 7F FF 71 00 12 04 
2561	-65	2	27	1	A0 00 7F 13 39 00 D2 8D 
2561	-65	3	27	1	80 00 7F 2A F9 00 AA E5 
RxTime	RSSI	chan	crc err	ID	packet
2562	-74	4	27	1	E0 00 7F 80 01 00 15 C8 
2549	-58	5	27	1	50 00 7F FF 71 00 12 04 
2561	-64	6	27	1	A0 00 7F 13 39 00 D2 8D 
2561	-65	7	27	1	80 00 7F 2A F9 00 AA E5 
2561	-62	8	27	1	E0 00 7F 80 01 00 15 C8 
2561	-64	9	27	1	50 00 7F FF 71 00 12 04 
2562	-66	10	27	1	60 00 7F FF C1 00 23 85 
2561	-58	11	27	1	80 00 7F 2A F9 00 AA E5 
2561	-73	12	27	1	E0 00 7F 80 01 00 15 C8 
2561	-60	13	27	1	50 00 7F FF 71 00 12 04 
2561	-63	14	27	1	40 00 7F FF C1 00 16 8D 
2561	-57	15	27	1	80 00 7F 2A F9 00 AA E5 
2561	-76	16	27	1	E0 00 7F 80 01 00 15 C8 
2561	-64	17	27	1	50 00 7F FF 71 00 12 04 
2561	-58	18	27	1	90 00 7F 03 01 28 97 34 
2561	-63	19	27	1	80 00 7F 2A F9 00 AA E5 
2562	-65	20	27	1	E0 00 7F 80 01 00 15 C8 
2561	-57	21	27	1	50 00 7F FF 71 00 12 04 
2561	-68	22	27	1	A0 00 7F 1D 39 00 C9 8C 
2561	-64	23	27	1	80 00 7F 2A F9 00 AA E5 
2561	-60	24	27	1	E0 00 7F 80 01 00 15 C8 
2561	-62	25	27	1	50 00 7F FF 71 00 12 04 
RxTime	RSSI	chan	crc err	ID	packet
2563	-56	26	27	1	A0 00 7F 1D 39 00 C9 8C 
2548	-72	27	27	1	80 00 7F 2A F9 00 AA E5 
2562	-68	28	27	1	E0 00 7F 80 01 00 15 C8 
2561	-64	29	27	1	50 00 7F FF 71 00 12 04 
2561	-57	30	27	1	60 00 7F FF C1 00 23 85 
2561	-63	31	27	1	80 00 7F 2A F9 00 AA E5 
2561	-65	32	27	1	E0 00 7F 80 01 00 15 C8 
2561	-76	33	27	1	50 00 7F FF 71 00 12 04 
2561	-58	34	27	1	40 00 7F FF C1 00 16 8D 
2561	-67	35	27	1	80 00 7F 2A F9 00 AA E5 
2562	-64	36	27	1	E0 00 7F 80 01 00 15 C8 
2561	-65	37	27	1	50 00 7F FF 71 00 12 04 
2561	-59	38	27	1	90 00 7F 03 01 38 85 05 
2561	-64	39	27	1	80 00 7F 2A F9 00 AA E5 
2561	-66	40	27	1	E0 00 7F 80 01 00 15 C8 
2561	-57	41	27	1	50 00 7F FF 71 00 12 04 
2562	-68	42	27	1	A0 00 7F 1C 39 00 FE BC 
Got CRC error. 08 F0 69 E0 35 56 5E 40    Seconds since last error: 145    Minutes running: 55.82

69190	-59	18	28	1	50 00 7F FF 71 00 12 04 
2561	-63	19	28	1	60 00 7F FF C1 00 23 85 
2561	-67	20	28	1	80 00 7F 2B 09 00 8E 14 
2561	-57	21	28	1	E0 00 7F 80 01 00 15 C8 
2562	-72	22	28	1	50 00 7F FF 71 00 12 04 
RxTime	RSSI	chan	crc err	ID	packet
2562	-65	23	28	1	40 00 7F FF C1 00 16 8D 
2548	-64	24	28	1	80 00 7F 2B 09 00 8E 14 
2561	-63	25	28	1	E0 00 7F 80 01 00 15 C8 
